stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,1,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,6,14,3,0,0,0,0,3,28,0,0,1,0,0,0,0,0,1,0,0,0
72hpf,0.85,0.28,0,2.25,0,0.28,0,0,0,0.28,0,0,0,0,0,0,3.1,11.84,1.13,4.79,0,1.13,0,0.28,19.73,11.27,0,0,6.48,0.28,0,3.38,0.28,0.28,0.85,0,0,0
21Day,1.11,0.37,0.37,12.21,1.11,2.59,0,0.74,0,0.37,0,0,1.11,0.74,2.22,0.37,1.11,7.77,2.59,8.51,0,0,0.74,0.37,9.25,4.81,0.37,0,4.44,1.11,0,1.48,0.74,0.37,0,0,0,1.85
3Month,0,0.83,0.42,9.67,0.1,0,0,0.1,2.18,3.43,0,0,27.56,1.98,0,6.35,0.73,3.54,3.02,3.33,0.94,0,1.87,1.77,0.62,0.1,1.14,0.52,0.31,0.73,8.95,0.1,0,0,0.1,1.46,0.73,2.5
22Month,0,0.82,0.55,2.32,0,0,0.41,0.41,0.68,3.42,0.68,0,19.68,0.68,0.68,6.56,0.14,0.68,4.51,2.19,0,0.27,0.82,0,0.41,0,0.68,0.55,0.14,0,1.09,0.27,0,0,0,0.14,0,0.96
