stage,Erythrocyte..Liver.,Hepatocyte,Keratinocyte,Neural.progenitor.cell,Pancreatic.cell
24hpf,0,0,0,1,0
21Day,0,0,0.369986860264282,0,0
3Month,0,0.416068026578691,0,0,0.104017006644673
22Month,0.136649431988133,2.4596897757864,0,0,0
