stage,Endothelial.cell,Epithelial.cell,Epithelial.cell..Brain.,Erythrocyte,Erythroid.progenitor.cell,Hepatocyte,Immune.cell,Immune.progenitor.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Nephron.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Radial.glia,T.cell
24hpf,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
72hpf,0.281848056003223,0,0.281848056003223,0,0,0,0,0,0,0,0.281848056003223,0,0.281848056003223,0,0.281848056003223,0.84554416800967,0
21Day,0.369986860264282,0.739973720528564,0,0.369986860264282,0.369986860264282,0,0,0.369986860264282,0.739973720528564,0.369986860264282,0.369986860264282,0,0,0,0,0,0.369986860264282
3Month,0,0.208034013289345,0,0,0,0.104017006644673,0.104017006644673,0,0,0,0.104017006644673,0.104017006644673,0,0,0,0,0
