stage,Cardiomyocyte,Epithelial.cell,Erythrocyte,Hepatocyte,Immune.progenitor.cell,Intestinal.bulb.cell,Keratinocyte,Neural.cell,T.cell
24hpf,1,0,0,0,0,0,0,0,0
72hpf,0,0,0,0,0,0,0.563696112006446,0,0
21Day,0,0.369986860264282,0.369986860264282,0,1.47994744105713,0,0,0.369986860264282,0.369986860264282
3Month,0,0.104017006644673,0,0.104017006644673,0,0.104017006644673,0,0,1.45623809302542
