stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,1,0,0,16,0,0,0,0,0,0,0,0,0,0,0,13,0,5,11,0,0,0,6,6,269,2,0,1,0,0,0,0,0,0,0,0,0
72hpf,3.95,0.85,0,5.07,13.25,2.25,0,0.56,0,0,0,0,0,0.85,0,4.79,10.99,2.54,11.27,0,0.28,0.56,1.13,88.5,57.78,0.56,6.48,12.4,1.13,0,24.52,0.56,0.56,1.13,0,0,0
21Day,7.03,1.11,1.11,17.39,11.1,2.59,0,0.74,0,0,0,0.37,0,4.81,0,0,3.33,1.85,17.39,0,0,1.48,0,32.93,19.98,2.22,1.48,8.51,2.22,4.81,6.66,0.74,1.85,0.74,0,0,1.11
3Month,0,0.73,1.66,60.02,3.54,0,0.31,0.1,1.66,3.43,0.1,16.64,5.51,0.52,6.03,13,4.16,4.26,4.58,0.83,0.1,0.52,3.02,18.1,1.46,4.78,0.62,0.1,2.29,95.9,1.04,0,0,1.04,1.04,337.12,3.85
22Month,0,1.23,1.37,26.1,1.78,0,0.14,0.14,0.68,1.91,3.01,27.88,0.14,0.68,8.34,1.23,0.68,2.19,2.87,0,3.14,0.55,0.55,4.78,1.23,2.05,0.68,0.14,0.27,45.78,1.64,0,0,0.14,0.14,1.23,0.55
