stage,Epithelial.cell,Hepatocyte,Intestinal.bulb.cell,Mesenchymal.cell,Osteoblast,Pancreatic.cell,Spermatocyte,T.cell
72hpf,0,0,0,0.281848056003223,0,0,0,0
21Day,0,0,0.369986860264282,0,1.10996058079285,0,0,0
3Month,0.312051019934018,0.416068026578691,0,0,0,0.104017006644673,1.45623809302542,0.104017006644673
