stage,Endothelial.cell,Intestinal.bulb.cell,Keratinocyte,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Primordial.germ.cell
24hpf,0,0,1,0,0,3,0
72hpf,0.281848056003223,0,0,0.281848056003223,0.563696112006446,1.69108833601934,0
21Day,0,0,0.369986860264282,0.369986860264282,0,0,0
3Month,0,0.104017006644673,0,0,0,0,0.520085033223363
