stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,3,2,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,6,0,0,0,1,3,72,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,7.61,0.85,0,4.51,1.69,2.25,0,0,0,0.28,0,0,0,0,0.28,0,2.82,7.05,0.85,9.86,0,0,0.28,0,577.22,230.27,0.56,0.56,0,10.99,0.85,0,9.02,29.59,23.96,1.69,0,0,0
21Day,4.81,0,0.74,11.1,0.37,8.14,0,0.37,0,0,0,0,0.74,0.37,2.96,1.48,1.11,2.22,0.74,12.58,0,0,0.37,0,195.35,123.95,0.74,1.11,0,7.4,5.55,1.11,3.7,24.42,10.36,1.11,0,0,1.11
3Month,0,0.1,0,3.02,0.42,0,0.21,0.1,0.21,0.94,0,0,3.02,0.73,0.21,1.04,0.31,0.62,0.52,5.62,0.62,0,0.21,0.52,7.91,3.43,5.72,0.1,0,0.1,0.21,29.12,0.31,1.56,0.1,0.1,0.52,1.04,0.42
22Month,0.14,0.82,0.14,2.87,0.14,0,0.14,0,0.68,1.09,1.37,0,11.21,0,0.41,1.78,0.14,0.14,0.68,4.78,0,0.27,0.27,0,5.88,0.41,6.7,0.27,0.14,0.14,0,20.09,2.19,24.87,0,0.14,0,0,0.41
