stage,Cardiomyocyte,Epithelial.cell,Erythrocyte,Erythrocyte..Liver.,Granulocyte,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Keratinocyte,Mesenchymal.cell,Nephron.cell,Neural.cell,Neural.progenitor.cell,Oligodendrocyte,Osteoblast,Pancreatic.cell,Primordial.germ.cell,Radial.glia,Retinal.cell,Smooth.muscle.cell,Spermatocyte
24hpf,0,0,0,0,0,0,0,0,1,3,0,0,5,0,0,0,0,0,0,0,0
72hpf,0.281848056003223,0,0.281848056003223,0,0,0,0,0,0.281848056003223,0,0,2.53663250402901,0.84554416800967,0,0.281848056003223,0,0,0.281848056003223,0.281848056003223,0,0
21Day,0,0.369986860264282,0,0,0,0,0,0,0,0.369986860264282,0,0,0,0,0,0,0,0,0,0,0
3Month,0,0.312051019934018,0,0.104017006644673,0.104017006644673,0.416068026578691,0.104017006644673,0,0,0,0.104017006644673,0,0,0,0,0.104017006644673,4.47273128572092,0,0,0.104017006644673,0.416068026578691
22Month,0,0,0,0,0,0.546597727952532,0,0.273298863976266,0,0.136649431988133,0,0,0,0.136649431988133,0,0,1.36649431988133,0,0,0,0
