stage,Endothelial.cell,Epithelial.cell,Immune.cell,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Muscle.cell,Oligodendrocyte,Osteoblast,Primordial.germ.cell,Smooth.muscle.cell,Spermatocyte,T.cell
24hpf,0,0,0,0,0,0,1,0,0,0,0,0,0,0
72hpf,0,0,0,0,0,0,0,0,0,0.84554416800967,0,0,0,0
21Day,0,0,0,0,0,0,0,0.369986860264282,0,0,0,0,0,0
3Month,0.104017006644673,0.520085033223363,0.312051019934018,0,0.208034013289345,0.104017006644673,0,0,0.104017006644673,0,1.04017006644673,0.312051019934018,1.04017006644673,0.104017006644673
22Month,0,0,0,0.136649431988133,0,0,0,0,0,0,0.546597727952532,0,0,0
