stage,Endothelial.cell,Epithelial.cell,Goblet.cell,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Keratinocyte,Mesenchymal.cell,Muscle.cell,Neural.progenitor.cell,Primordial.germ.cell,T.cell
24hpf,0,0,0,0,0,0,0,0,0,2,0,0
21Day,0,0,0,0,0,0,0,0.369986860264282,0,0,0,0
3Month,0.104017006644673,0.104017006644673,0.208034013289345,0.520085033223363,0.104017006644673,0.416068026578691,0.104017006644673,0,0.208034013289345,0,0.104017006644673,0.104017006644673
