stage,Cardiomyocyte,Endothelial.cell,Enterocyte,Epithelial.cell,Erythrocyte..Liver.,Goblet.cell,Granulocyte,Granulosa.cell,Hatching.gland,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Mt.rich.cell,Nephron.cell,Neural.cell,Neurosecretory.cell,Pancreatic.cell,Primordial.germ.cell,Smooth.muscle.cell,Spermatocyte,T.cell
24hpf,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.281848056003223,0,0,0,0,0,0
21Day,0.369986860264282,0,0,2.58990802184998,0,0,0,0,0,0,0,0,0,0.369986860264282,0.739973720528564,0,0,0,0,0,0,0,0,0,0,0
3Month,0.104017006644673,0,0.104017006644673,14.6663979368988,0.208034013289345,12.1699897774267,0.208034013289345,0,0,2.2883741461828,0.208034013289345,0.208034013289345,0.624102039868036,0.520085033223363,2.18435713953813,0.104017006644673,0.312051019934018,0,0.208034013289345,0.104017006644673,0.416068026578691,0.312051019934018,0.832136053157381,0.104017006644673,0.104017006644673,0.312051019934018
22Month,0,0.136649431988133,0.136649431988133,2.049741479822,0,3.14293693572706,0.273298863976266,0.136649431988133,0,3.41623579970333,0.136649431988133,0,1.50314375186946,0,0.546597727952532,0.136649431988133,0.136649431988133,0.136649431988133,0,0.273298863976266,0.136649431988133,0.136649431988133,2.049741479822,0,0,0.136649431988133
