stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,6,4,0,48,1,3,0,0,0,0,0,3,1,0,1,0,1,28,22,143,0,0,0,0,42,1523,0,0,0,22,0,0,0,1,0,0,5,0,0,0
72hpf,13.25,7.61,0,22.83,4.51,3.1,0,1.69,0,0,0,0,1.69,0,2.54,0,21.98,25.08,3.66,60.6,0,13.25,0.85,0.56,65.39,248.87,0.85,0.56,0,38.61,6.2,0,0.28,14.09,0,0.28,3.95,0,0,0
21Day,55.5,8.14,1.48,103.23,3.33,49.95,0,82.14,0,2.59,0.37,0,7.4,2.59,64.01,4.07,5.55,28.12,28.12,227.91,0.37,0,16.65,0,44.03,165.01,0.74,1.48,0,65.86,25.16,0,5.18,28.12,2.59,5.92,4.07,0,0,14.8
3Month,0.21,2.39,1.87,59.71,0,0,1.46,5.82,1.98,16.64,0,0,25.17,11.13,10.82,12.07,1.66,17.58,17.16,15.19,1.77,0.21,2.7,1.56,10.09,1.46,1.98,1.25,0,0.62,3.22,0.1,129.71,0.42,0.21,0,0.21,7.8,8.22,18.2
22Month,0,3.28,1.5,11.89,0.41,0,1.5,2.87,0.96,28.29,3.28,0,68.05,7.52,23.64,13.8,0,2.46,34.16,12.03,0.96,1.64,1.09,0.14,8.88,0.41,2.46,1.91,1.64,0.27,0.14,0,43.59,0.82,0.14,0,0.14,0.41,0,4.51
