stage,Endothelial.cell,Epithelial.cell,Epithelial.cell..Brain.,Erythrocyte,Granulocyte,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Mt.rich.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Oligodendrocyte,Pancreatic.cell,Primordial.germ.cell,Radial.glia,Spermatocyte,T.cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
72hpf,0,0,0.281848056003223,0,0,0,0,0,0,0.281848056003223,0,0,0,6.76435334407736,1.40924028001612,0,0,0,0,0,0,0
21Day,0,0.369986860264282,0,0.369986860264282,0.369986860264282,0.369986860264282,0,0.369986860264282,0,0,0,0.369986860264282,0,2.58990802184998,0,0,0.369986860264282,0,0,0.369986860264282,0,0
3Month,0.104017006644673,0.416068026578691,0,0,0.208034013289345,1.1441870730914,0.312051019934018,0,0.312051019934018,0,0,0.104017006644673,0,0,0,0.104017006644673,0,0.104017006644673,0.208034013289345,0,1.66427210631476,0.312051019934018
22Month,0,0,0,0,0.136649431988133,7.10577046338292,0.136649431988133,0,0.136649431988133,0,0.409948295964399,0,0.136649431988133,0,0,0,0,0,0.136649431988133,0,0,0.136649431988133
