stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,5,3,0,7,1,1,0,0,0,0,0,2,0,0,0,0,1,2,2,20,0,0,0,1,5,136,0,0,0,0,0,0,0,0,1,0,0,0
72hpf,1.13,0.85,0,1.41,0.28,3.1,0,0,0,0,0,0,0,0,0,0,0.56,3.38,0,4.51,0,0,0.56,0,33.26,25.08,0,0.56,4.23,0.56,0,2.54,0.28,0,0.28,0,0,0
21Day,2.59,0,0,2.59,0.37,1.85,0,0.37,0,0,0,0,0.74,0,1.85,0,0,0.74,1.11,9.25,0,0,2.22,0.37,8.51,8.14,0,0,1.85,2.22,0.37,0.37,0.74,0.74,0.37,0,0,0.74
3Month,0.1,0.83,0.31,10.61,0.31,0,0,0.31,1.87,1.25,0,0,13.83,2.29,0.73,5.3,1.14,2.91,2.39,5.51,0.94,0,1.46,0.83,0.62,0.21,0.83,0.21,0,0.31,10.82,0.1,0,0,0,0.94,4.58,2.5
22Month,0,0.55,0,2.32,0,0,0.14,0,0.68,1.09,0.27,0,17.22,0.82,0.27,3.01,0,0.55,0.82,2.73,0.14,0.55,0.14,0.14,0.27,0.27,0.41,1.23,0.14,0,3.69,0.27,0,0,0.14,0,0,0.55
