stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,23,8,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,4,7,36,0,0,0,0,24,378,1,0,4,0,0,0,0,0,1,0,0,0
72hpf,10.43,11.27,0,9.02,4.79,5.64,0,0.28,0,0.28,0,0,0,0,0.28,0,3.95,19.73,2.82,42,0,2.54,0.28,0.28,460.54,140.92,2.25,3.38,40.02,1.69,1.13,35.79,1.41,1.97,4.79,0,0,0
21Day,17.39,4.07,0.37,21.09,2.96,11.84,0,4.81,0,0.74,0,0,1.85,0.37,3.7,0,0.37,12.21,6.29,55.5,0.37,0,7.03,0,166.12,56.24,1.48,6.29,24.79,7.4,1.48,17.39,4.07,3.7,2.96,0,0,3.7
3Month,0.31,7.8,0.21,40.36,1.14,0,0.42,0.94,3.02,4.58,0.1,0,24.03,9.67,1.77,2.7,3.74,19.04,6.66,17.16,3.74,0,2.5,1.87,6.14,1.14,12.38,3.33,2.5,2.29,52.63,1.04,0,0,0.73,9.05,56.17,8.53
22Month,0.41,8.47,0.55,15.17,0.55,0,0.27,1.37,1.5,5.19,5.47,0,44.55,2.05,2.46,3.01,0.55,4.24,7.65,11.34,0.96,1.78,2.6,0,3.14,0.68,9.02,5.33,0.82,0,6.97,3.96,1.5,0,0.82,1.37,0.14,2.46
