stage,Endothelial.cell,Epithelial.cell,Hepatocyte,Immune.cell,Immune.progenitor.cell,Macrophage,Mesenchymal.cell,Nephron.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Primordial.germ.cell,Radial.glia,Spermatocyte,T.cell
24hpf,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
72hpf,0,0,0,0,0,0,0,0,0.281848056003223,0.563696112006446,0.281848056003223,0,0.563696112006446,0,0
21Day,0,0,0.369986860264282,0,0.369986860264282,0,0,0,0.369986860264282,0.369986860264282,0,0,0,0,0
3Month,0,0.104017006644673,0.104017006644673,0.104017006644673,0,0.208034013289345,0,0.104017006644673,0,0,0,0.936153059802054,0,0.416068026578691,0.104017006644673
22Month,0.136649431988133,0,0.136649431988133,0,0,0,0.136649431988133,0,0,0,0,1.50314375186946,0,0,0
