stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell,Epithelial.cell..Brain.,Erythrocyte,Erythroid.progenitor.cell,Goblet.cell,Granulocyte,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Mt.rich.cell,Muscle.cell,Nephron.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Pancreatic.cell,Primordial.germ.cell,Spermatocyte,T.cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
72hpf,0.281848056003223,0,0,0,0,0,0,0.281848056003223,0,0,0,0,0,0.281848056003223,0,1.12739222401289,0,0,0,2.53663250402901,0,0.84554416800967,0,0,0,0
21Day,0,0,0.369986860264282,0.739973720528564,0.369986860264282,0.369986860264282,0,0.369986860264282,0,0.369986860264282,0,0,0,0,0,0.739973720528564,0,0,0,2.58990802184998,0.739973720528564,0.739973720528564,0,0,0,0
3Month,0,0.104017006644673,0.208034013289345,0,0,0,0.104017006644673,1.45623809302542,4.26469727243158,0.624102039868036,0.312051019934018,0.728119046512708,0.104017006644673,0.104017006644673,0.312051019934018,0.208034013289345,0,0.208034013289345,0.208034013289345,0.208034013289345,0,0,0.312051019934018,0.416068026578691,0.104017006644673,0.208034013289345
22Month,0,0.273298863976266,0,0,0,0.136649431988133,0.273298863976266,1.77644261584573,3.14293693572706,0.273298863976266,0,0.546597727952532,0,0.273298863976266,0.546597727952532,0,0.546597727952532,0,0,0,0,0,0,0.136649431988133,0,0
