stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,7,12,0,34,0,0,0,1,0,0,0,4,0,0,0,0,10,8,10,87,0,0,0,0,52,655,1,0,9,0,0,0,0,0,1,0,0,0
72hpf,16.91,4.51,0,20.86,5.07,11.84,0,0.85,0,0.28,0,0,0.56,0,2.82,0,8.17,38.61,3.66,52.14,0,1.69,1.13,0.28,879.08,215.61,1.13,1.97,42.56,0.85,0,25.08,1.97,1.41,1.41,0,0,0
21Day,7.4,1.11,1.11,47.73,0,15.54,0,7.77,0.37,0.37,0.74,0,1.48,1.48,9.99,2.59,5.92,12.58,3.7,45.88,0,0,3.33,0,191.28,67.71,1.11,1.48,15.54,9.25,0.37,5.18,1.48,3.7,2.59,0,0,2.22
3Month,0.62,2.39,0.73,27.15,0.1,0,0.21,0.94,2.08,4.37,0.1,0,12.9,2.29,2.7,5.62,2.29,4.89,5.1,8.01,1.25,0,2.08,14.77,2.08,1.35,2.81,0.83,0.42,1.14,46.7,0.52,0,0,0.42,3.54,14.67,4.99
22Month,0,1.37,1.09,7.52,0.27,0,0.82,0.55,0.68,5.47,3.42,0,42.22,1.5,4.51,5.6,0.82,0.41,7.11,5.06,0,0.68,2.32,0.55,1.78,0.41,1.09,1.09,0.27,0,14.76,0.96,0.27,0,0.27,0.14,0,2.19
