stage,Cardiomyocyte,Epithelial.cell,Hepatocyte,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Nephron.cell,Neural.progenitor.cell,Osteoblast,Primordial.germ.cell
24hpf,0,0,0,0,0,1,0,1,1,9,0,0
72hpf,0,0,0,0,0.281848056003223,0.84554416800967,0,1.12739222401289,0,0.84554416800967,1.12739222401289,0
21Day,0.739973720528564,0.739973720528564,0,0,0,0.369986860264282,0,1.10996058079285,0,0.739973720528564,1.47994744105713,0
3Month,0,0.208034013289345,0,0.104017006644673,0.104017006644673,0.104017006644673,0,0,0,0,0,0.104017006644673
22Month,0.273298863976266,0.136649431988133,1.2298448878932,0.546597727952532,0,0,0.136649431988133,0,0,0.136649431988133,0,0
