stage,Endothelial.cell,Epithelial.cell,Mesenchymal.cell,Mt.rich.cell,Neural.progenitor.cell,Primordial.germ.cell,Spermatocyte,T.cell
24hpf,0,0,1,0,1,0,0,0
3Month,0,0.104017006644673,0.104017006644673,0.104017006644673,0,0.416068026578691,0.208034013289345,0.104017006644673
22Month,0.136649431988133,0,0.136649431988133,0,0,0,0,0
