stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,2,37,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0.28,0.28,0,1.69,0.85,0.85,0,0.28,0,0,0,0,0,0.28,0,1.13,1.41,0.85,3.95,0,0,0,0,17.47,17.47,0,0,0,4.51,0.28,0,1.41,0,0,0,0,0
21Day,1.11,0,0,4.81,0,1.11,0,0,0,0.37,0.37,0,0,2.59,0.37,1.11,2.22,0.37,6.66,0.37,0,1.11,0.37,2.96,7.77,0,0,0,5.18,0.37,0.74,0.74,0.37,0,0,0,0.74
3Month,0,0.42,0.62,5.82,0,0,0.21,0,0.62,1.04,0,15.71,1.35,0.31,3.33,0.52,1.14,1.87,1.56,0.21,0.31,0.31,0.52,0,0,0.1,0.31,0,0,0.1,18.1,0.1,0,0.1,0.42,2.6,1.14
22Month,0,2.32,0.68,6.15,0,0,0,0.14,1.23,3.83,1.91,44.41,0.96,1.09,5.6,0.14,0.27,4.51,3.14,0.41,3.96,0.14,0,0.14,0.14,0.68,0,18.99,0,0.14,7.24,0.27,0.27,0,0.27,0,1.23
