stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,3,0,0,10,1,0,0,0,0,0,0,1,0,0,0,0,3,4,7,5,0,0,0,0,7,56,0,0,0,0,0,0,0,0,1,0,0,0
72hpf,0.28,0,0,0.85,0.28,0.85,0,0,0,0,0,0,0,0,0,0,0.85,3.1,1.13,1.13,0,0.28,0,0,12.4,6.48,0.28,0,1.13,0.28,0,0.56,0.56,0.28,0.56,0,0,0
21Day,0.37,0,0,7.77,0,4.07,0,0,0,0.37,0,0,0.37,0,0,0,0.37,2.59,1.11,0.74,0,0,1.11,0,2.59,1.11,0,0,0.74,0.74,0,0,0,0.37,0,0,0,0.74
3Month,0.42,0.73,0.83,28.08,0.21,0,0.31,0.21,2.39,9.99,0,0,48.89,20.28,0.62,7.18,1.66,11.65,7.39,3.95,2.39,0,1.04,0.94,1.04,0.21,0.94,0.31,0.1,1.35,2.08,0.42,0.1,0.1,0.1,1.35,0.62,7.8
22Month,0,1.23,0.55,4.51,0,0,0.27,0.27,1.64,16.12,1.78,0,49.19,7.52,0.55,4.92,0,1.64,7.79,2.19,0,1.09,0.27,0,0.14,0,0.55,0.27,0.14,0.27,0.14,0,0.41,0,0,0.14,0,2.87
