stage,Endothelial.cell,Enterocyte,Epithelial.cell,Erythrocyte..Liver.,Goblet.cell,Granulocyte,Hepatocyte,Intestinal.bulb.cell,Ionocyte,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Oligodendrocyte,Osteoblast,Pancreatic.cell,Primordial.germ.cell,Radial.glia,Retinal.pigment.epithelial.cell,Smooth.muscle.cell,Spermatocyte,T.cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
72hpf,0.281848056003223,0,0,0,0,0,0,0,0,0,0,0,0,0,0.281848056003223,0,0,0,0,0,0,0
21Day,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.369986860264282,0,0,0,0,0
3Month,0,0.104017006644673,0.208034013289345,0.104017006644673,0.104017006644673,0.104017006644673,0.520085033223363,0.208034013289345,0.312051019934018,0.208034013289345,0.104017006644673,0,0.104017006644673,0,0,0.104017006644673,6.55307141861438,0.104017006644673,0,0.104017006644673,3.22452720598485,0.312051019934018
22Month,0,0,0,0,0,0,0.273298863976266,0.273298863976266,0,0,0,0,0,0.136649431988133,0,0,2.59633920777453,0,0,0,0.136649431988133,0
