stage,Cardiomyocyte,Endothelial.cell,Enterocyte,Epithelial.cell,Erythrocyte,Granulocyte,Hepatocyte,Intestinal.bulb.cell,Macrophage,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Primordial.germ.cell,Spermatocyte,T.cell
24hpf,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
72hpf,0.281848056003223,0,0,0,0.281848056003223,0,0,0,0,0.281848056003223,1.40924028001612,0.281848056003223,0.281848056003223,0,0,0
21Day,0,0,0,0,0,0,0,0,0,0,0.369986860264282,0,0,0,0,0
3Month,0,0.104017006644673,0,0.104017006644673,0,0,0,0,0,0,0,0,0,0.312051019934018,0.104017006644673,0.104017006644673
22Month,0,0.136649431988133,0.136649431988133,0,0,0.136649431988133,0.956546023916932,0.136649431988133,0.136649431988133,0.273298863976266,0,0,0,0.546597727952532,0,0
