stage,Epithelial.cell,Goblet.cell,Hepatocyte,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Muscle.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Osteoblast,Pancreatic.cell,Primordial.germ.cell,Radial.glia,Smooth.muscle.cell,Spermatocyte
24hpf,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0
72hpf,0,0,0,0,0.281848056003223,0,0,0.281848056003223,0,0,0.563696112006446,0.281848056003223,0,0,0,0,0.281848056003223,0,0
21Day,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.369986860264282,0.369986860264282,0,0
3Month,0.104017006644673,0.208034013289345,0.312051019934018,0,0,0.104017006644673,0,0.104017006644673,0.104017006644673,0,0,0,0.208034013289345,0,0,1.45623809302542,0,0.104017006644673,0.520085033223363
22Month,0,0,0.546597727952532,0.136649431988133,0,0,0.136649431988133,0.136649431988133,0,0.136649431988133,0.136649431988133,0,0,0.136649431988133,0.136649431988133,1.77644261584573,0,0,0
