stage,Enterocyte,Epithelial.cell,Erythrocyte..Liver.,Erythroid.progenitor.cell,Goblet.cell,Granulocyte,Hepatocyte,Immune.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Osteoblast,Primordial.germ.cell,Spermatocyte,T.cell
24hpf,0,0,0,0,0,0,0,0,0,9,0,0,3,0,0,0,0,0
72hpf,0,0,0,0,0,0,0,0,0,0.84554416800967,0,0,0,0,0,0,0,0
21Day,0.369986860264282,0,0,0,0,0,0,0,0,1.84993430132141,0.369986860264282,0.369986860264282,0,0,0.369986860264282,0,0,0
3Month,0,0.104017006644673,0,0.104017006644673,0.104017006644673,2.39239115282747,0.312051019934018,1.56025509967009,0.104017006644673,3.74461223920822,0.104017006644673,0,0,0.104017006644673,0,0.208034013289345,0.104017006644673,0.520085033223363
22Month,0,0.136649431988133,0.136649431988133,0,0,3.68953466367959,1.36649431988133,0.546597727952532,0,2.59633920777453,0.273298863976266,0,0,0,0,0,0.136649431988133,0.409948295964399
