stage,Erythrocyte,Erythroid.progenitor.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Oligodendrocyte,Osteoblast,Pancreatic.cell,Primordial.germ.cell,Radial.glia,Spermatocyte
24hpf,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0.281848056003223,0,0,0,0.281848056003223,0.281848056003223,0.563696112006446,0.84554416800967,0,0.563696112006446,0,0,0,0
21Day,1.10996058079285,0.369986860264282,0,0.369986860264282,0.369986860264282,0.369986860264282,0,1.10996058079285,0,0.369986860264282,0.369986860264282,0.739973720528564,0.739973720528564,0,0.369986860264282,0
3Month,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208034013289345,0,0.312051019934018
