stage,Endothelial.cell,Enterocyte,Epithelial.cell,Erythrocyte..Liver.,Goblet.cell,Granulocyte,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Neural.progenitor.cell,Osteoblast,Pancreatic.cell,Pancreatic.macrophage,Primordial.germ.cell,Spermatocyte,T.cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
72hpf,0.281848056003223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.281848056003223,0,0,0,0,0
21Day,0.369986860264282,0,0.369986860264282,0,0,0,0,0,0,0,0,0,0,0.369986860264282,0,0,0,0,0,0,0
3Month,0.104017006644673,0.104017006644673,1.04017006644673,0.208034013289345,1.1441870730914,3.22452720598485,0.416068026578691,1.45623809302542,0.104017006644673,0.208034013289345,0.208034013289345,0.416068026578691,0.208034013289345,0.416068026578691,0,0,0.208034013289345,0.104017006644673,0.520085033223363,0.104017006644673,4.05666325914223
