stage,Endothelial.cell,Epithelial.cell,Erythroid.progenitor.cell,Granulocyte,Granulosa.cell,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Macrophage,Mesenchymal.cell,Mt.rich.cell,Neural.progenitor.cell,Smooth.muscle.cell,T.cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22Month,0.136649431988133,0.136649431988133,0.136649431988133,0.273298863976266,0.136649431988133,5.19267841554906,0.273298863976266,0.273298863976266,0.136649431988133,0.273298863976266,0.136649431988133,0,0.136649431988133,0.136649431988133
