stage,Granulocyte,Hepatocyte,Intestinal.bulb.cell,Macrophage,Osteoblast
21Day,0,0,0,0,0.369986860264282
3Month,0,1.1441870730914,0,0.104017006644673,0
22Month,0.273298863976266,2.8696380717508,0.136649431988133,0,0
