stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell,Fibroblast,Goblet.cell,Granulocyte,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Nephron.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Oligodendrocyte,Osteoblast,Pancreatic.cell,Primordial.germ.cell,Radial.glia,Retinal.cone.cell,Spermatocyte,T.cell
24hpf,0,1,7,0,0,0,0,0,0,0,0,0,14,0,0,1,63,0,0,3,0,0,0,0,0,0
72hpf,0.281848056003223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.281848056003223,0.281848056003223,0,0,0,0,0,0,0,0,0
21Day,0,0,0,0,0,0,0,0,0,0,0,0,0.369986860264282,0,0,1.84993430132141,1.10996058079285,0,0,0,0.369986860264282,0,0,0.369986860264282,0,0
3Month,0,0.104017006644673,3.95264625249756,0.104017006644673,0.312051019934018,0.520085033223363,2.60042516611682,2.39239115282747,1.1441870730914,0.104017006644673,1.24820407973607,0.624102039868036,0.208034013289345,0.104017006644673,0.208034013289345,0.104017006644673,0,0.104017006644673,0.208034013289345,0,0,5.20085033223363,0.104017006644673,0,1.24820407973607,0.624102039868036
