stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,5,2,0,9,0,0,0,0,0,0,0,0,2,0,0,0,1,0,3,6,10,0,0,0,0,264,57,0,0,0,0,0,0,0,0,87,0,0,0
72hpf,25.08,8.74,0,26.49,5.36,33.54,0,1.41,0,0,1.41,0.28,0.28,0.85,0,1.13,0.85,14.09,55.81,3.95,67.36,0,2.54,2.25,1.41,520.01,196.73,1.69,2.25,72.15,1.13,0.56,19.45,0.85,1.13,178.13,0,0,0.28
21Day,21.09,7.03,3.33,56.24,1.85,40.7,0,3.7,0,0.37,2.22,0,0,11.47,1.85,17.02,8.14,4.44,34.04,12.58,71.78,0,0.37,8.51,0,132.83,47.36,1.11,2.22,21.83,25.16,0,5.18,6.66,9.99,133.57,0,0,8.88
3Month,0,6.24,0.1,4.16,0,0,0.31,0,0.1,2.18,1.25,0.21,0,5.82,2.29,0.1,2.5,0.52,1.35,0.83,2.08,0.31,0,1.66,0.42,2.29,0.94,0.52,0,0,0.31,5.72,0,0.1,0,11.75,0.62,1.56,1.66
22Month,0,0.68,0.27,1.23,0,0,0,0,0,1.91,0.82,0.14,0,3.96,0.41,0.14,0,0,0,0.68,0.55,0.14,0.41,0,0,1.23,0.27,0.41,0.14,0,0,0.96,0.14,0,0,2.6,0,0,0.14
