stage,Epithelial.cell,Hepatocyte,Immune.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Neural.progenitor.cell,Neurosecretory.cell,Osteoblast,T.cell
24hpf,0,0,0,0,0,0,0,3,0,1,0
21Day,1.10996058079285,0,0,0,0,0,0,0,0,0,0
3Month,0.520085033223363,0.520085033223363,0.312051019934018,0.208034013289345,0.104017006644673,0.104017006644673,0.208034013289345,0,0.104017006644673,0,0
22Month,0,0.136649431988133,0,0,0,0.136649431988133,0,0,0,0,0.136649431988133
