stage,Cardiomyocyte,Endothelial.cell,Enterocyte,Epithelial.cell,Erythrocyte..Liver.,Granulocyte,Granulosa.cell,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Mt.rich.cell,Muscle.cell,Neural.cell,Neural.progenitor.cell,Oligodendrocyte,Osteoblast,Primordial.germ.cell,Radial.glia,Retinal.pigment.epithelial.cell,Smooth.muscle.cell,T.cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,3,0,1,0,0,0,0,0
72hpf,0.281848056003223,0,0,0.84554416800967,0,0,0,0,0,0,0.281848056003223,0,1.40924028001612,0,0,0,0.281848056003223,0.281848056003223,0,1.69108833601934,0,0.281848056003223,0.281848056003223,0,0
21Day,0,0.369986860264282,0,0.739973720528564,0,0,0,0,0,0,0,0,5.54980290396423,0,0,0,0.369986860264282,0,0.369986860264282,1.84993430132141,0,0,0.369986860264282,0,0.369986860264282
3Month,0,0.104017006644673,0,0.624102039868036,0.104017006644673,0,0.104017006644673,0.416068026578691,0.312051019934018,0,0,0.208034013289345,1.97632312624878,0.312051019934018,0,0.104017006644673,0,0.104017006644673,0.104017006644673,0,0.728119046512708,0,0,0.104017006644673,0.104017006644673
22Month,0,0,0.136649431988133,0.273298863976266,0,0.273298863976266,0.273298863976266,3.96283352765586,0,0.819896591928799,0,0,0.273298863976266,0.409948295964399,0.273298863976266,0,0,0,0,0,0,0,0,0.136649431988133,0
