stage,Epithelial.cell,Erythrocyte,Granulocyte,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Macrophage,Mesenchymal.cell..caudal.fin.,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Oligodendrocyte,Pancreatic.cell,Smooth.muscle.cell,Spermatocyte
24hpf,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0
72hpf,0,0.563696112006446,0,0,0,0,0,0,0.563696112006446,0,0,0,0,0,0
21Day,0,0,0,0,0,0,0,0,0.739973720528564,0,0,0,0,0,0
3Month,0.104017006644673,0,0,0.104017006644673,0,0.104017006644673,0,0.104017006644673,0,0,0.104017006644673,0,0.208034013289345,0.312051019934018,0.104017006644673
22Month,0,0,0.273298863976266,1.2298448878932,0.136649431988133,0,0.136649431988133,0,0,0,0,0.136649431988133,0,0,0
