stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,1,1,0,8,0,0,0,0,0,0,0,0,0,0,0,1,2,5,12,0,0,0,0,2,121,0,0,6,0,0,0,0,0,2,0,0,0
72hpf,1.13,2.25,0,4.79,2.25,1.41,0,0.28,0,0.28,0,0,0,0.28,0,1.41,7.61,0.56,14.09,0,0.56,0,0,34.67,51.3,0.56,1.13,16.63,0,0,4.23,1.69,0,0.85,0,0,0
21Day,3.7,2.96,0,13.32,1.11,8.14,0,2.59,0,1.48,0,0.37,0.37,5.92,0,0,5.18,2.59,26.27,0,0,1.11,0,16.65,15.91,4.44,0.37,11.84,2.22,0.37,3.7,0.37,0.37,0,0.37,0,1.11
3Month,0,1.77,0.42,6.76,0,0,0.1,0.21,1.25,13.63,0.1,27.15,6.76,1.04,1.77,0.21,1.14,2.29,7.28,2.18,0,0.62,0.21,0.31,0.62,6.66,0.42,0.52,0.94,11.23,0.21,0,0,0.62,4.89,3.74,1.77
22Month,0,1.37,0.14,2.73,0,0,0.27,0.41,0.14,18.45,4.24,46.6,3.14,1.78,1.64,0.14,0.14,3.01,4.37,0.55,0.27,0.41,0,0.27,0,4.78,0,0.41,0.14,4.37,0.27,0.14,0,0.27,0.41,0,0.14
