stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,0,0,2.25,0,0.28,0,0.28,0.56,0.28,0,0,0,0.85,0,0,0,0,0,0,0,0,0,0
21Day,0,0,0.74,1.11,0,1.11,0,0,0,0,0,0,25.9,0,0.74,1.48,0.37,0.74,1.11,2.96,0,0,0,0,3.7,1.48,0,0,0,1.48,1.11,0,0,0.37,0,0.74,0,0,0,0.37
3Month,0.94,4.58,11.44,49.82,0.42,0,7.18,0.73,0.1,8.22,15.39,0.73,2776.94,20.28,1.66,52.63,10.82,16.23,10.61,19.87,3.74,6.76,10.09,6.45,2.29,0.42,2.08,4.58,0,1.25,47.33,0.31,7.49,1.04,0,0,0.21,6.97,4.78,11.03
22Month,2.05,8.75,10.93,24.05,0,0,16.4,0.68,0.27,5.06,19.4,4.65,5299.67,7.79,2.32,30.61,2.6,3.69,15.3,27.33,0.96,125.31,6.83,0.68,1.37,0.55,2.46,6.97,4.78,0.82,6.83,0,3.28,2.73,2.6,0,0,2.05,0,9.7
