stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,20,0,0,8,1,0,0,0,0,0,0,0,0,0,0,1,4,14,34,0,0,0,0,127,248,0,0,0,4,0,0,0,0,0,0,11,0,0,0
72hpf,9.86,0.56,0,11.27,3.1,9.58,0,0.28,0,4.23,0,0,0,0,0.28,3.38,19.45,2.54,51.86,0,0.85,1.13,0.28,951.52,136.13,0.28,9.86,0,33.54,0,0,0.28,94.98,1.13,0.56,8.46,0,0,0
21Day,6.29,1.11,1.48,22.2,1.85,15.54,0,2.22,0.37,12.95,0,1.48,0.37,5.18,2.59,1.11,9.25,2.96,29.23,0,0.37,4.07,0,446.94,27.38,0.37,46.62,0,10.73,15.54,0,1.11,28.86,4.81,7.03,2.96,0,0,2.59
3Month,0.31,2.5,0.73,6.24,0.1,0,0.62,0.1,0.62,154.15,0,9.78,3.85,0.62,2.7,0.62,6.45,5.1,4.99,1.35,0,0.83,0.83,7.28,0.94,1.46,45.87,0,0,2.29,0.1,19.35,6.35,0,0,1.04,0.62,4.89,3.54
22Month,0.27,1.5,0.96,4.24,0,0,0.82,0.14,0.41,101.53,0.27,21.04,1.91,0.96,2.32,0.14,0.82,3.96,4.51,0,0.55,0.82,0,9.84,1.5,0.68,122.3,0.27,0,0.55,0,9.02,16.26,0.41,0,0.68,0.14,0,1.5
