stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,9,7,0,44,2,1,0,0,0,2,0,2,0,0,1,0,3,19,22,73,0,0,0,0,31,581,0,0,0,14,0,0,0,1,0,0,4,0,0,0
72hpf,13.25,4.79,0,21.14,3.66,4.79,0,2.82,0,0.28,0,0,0.28,0,3.1,0,16.35,49.32,4.51,46.5,0,8.74,0.85,0.85,42.56,147.97,0.56,0.85,0,34.95,4.79,0,0.85,13.81,0.28,0.28,2.54,0,0,0
21Day,28.49,3.7,1.11,80.29,1.85,17.39,0,32.56,0.74,1.48,0,0,4.44,2.22,24.05,2.59,5.18,27.75,9.99,79.92,0,0,5.18,0,17.02,51.8,0.37,1.11,0,32.56,7.4,0,0.74,9.25,1.48,2.59,1.85,0,0,5.92
3Month,0.42,1.87,0.73,26.21,0.1,0,1.35,2.6,2.91,5.41,0.1,0,26.32,3.43,3.22,6.66,1.77,9.67,6.45,5.72,0.73,0.21,1.56,2.91,0.52,0,1.04,0.94,0,0.62,1.35,0.1,57,0.21,0,0,0.21,3.22,6.66,10.51
22Month,0.14,2.05,0.96,11.07,0.27,0,0.55,1.5,2.19,9.84,2.19,0,69.55,3.55,8.88,10.66,0.55,1.5,15.71,3.14,0,1.37,1.23,0.41,0.55,0.27,1.23,1.23,0.68,0.27,0.55,0,11.62,1.09,0.55,0,0.14,0.14,0,3.69
