stage,Cardiomyocyte,Endothelial.cell,Enterocyte,Epithelial.cell,Erythrocyte,Erythroid.progenitor.cell,Immune.progenitor.cell,Ionocyte,Keratinocyte,Mesenchymal.cell,Nephron.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Radial.glia,Retinal.cone.cell
24hpf,1,0,0,2,0,0,0,0,2,5,0,4,26,1,0,0
72hpf,0,0.281848056003223,0,0,0,0,0,0,0,0.281848056003223,0,2.53663250402901,1.12739222401289,0.281848056003223,0.563696112006446,0
21Day,1.10996058079285,0,0.369986860264282,2.21992116158569,1.84993430132141,0.369986860264282,0.739973720528564,0,0.739973720528564,2.95989488211426,0.369986860264282,5.17981604369995,2.95989488211426,0.739973720528564,0.369986860264282,0.369986860264282
22Month,0,0,0,0.136649431988133,0,0,0,0.136649431988133,0,0,0,0,0,0,0,0
