stage,Cardiomyocyte,Epithelial.cell,Hepatocyte,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Osteoblast,Spermatocyte,T.cell
24hpf,0,2,0,0,0,1,1,0,4,0,0,0,0
72hpf,0.281848056003223,0,0,0,0.281848056003223,0,0.281848056003223,1.40924028001612,0.563696112006446,0.281848056003223,0.281848056003223,0,0
21Day,0,0,0,0,0,0,0,0.369986860264282,0,0,1.10996058079285,0,0
3Month,0,0.104017006644673,0,0.208034013289345,0.104017006644673,0,0,0,0,0,0,0.104017006644673,0.104017006644673
22Month,0,0,0.546597727952532,0,0,0.136649431988133,0,0,0,0,0,0,0
