stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell,Erythrocyte,Erythrocyte..Liver.,Erythroid.progenitor.cell,Granulocyte,Hepatocyte,Immune.progenitor.cell,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Nephron.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Osteoblast,Pancreatic.cell,Primordial.germ.cell,Radial.glia,Retinal.cone.cell
24hpf,1,0,0,3,0,0,0,0,0,0,0,1,7,0,0,170,0,1,0,0,0,0
72hpf,0.563696112006446,0,0.563696112006446,102.028996273167,0,0,0,0,0,0,0.281848056003223,0,0,0,6.48250528807413,0.84554416800967,0.281848056003223,0,0,0,0.281848056003223,0.281848056003223
21Day,0.739973720528564,0,0.739973720528564,29.5989488211426,0,0.739973720528564,0,0,0,0,0,0,0,0,0.739973720528564,0.739973720528564,0,0,0.739973720528564,0,0.369986860264282,0
3Month,0,0,0.104017006644673,0,0.104017006644673,0,0.104017006644673,0.520085033223363,0,0.104017006644673,0,0.520085033223363,0.104017006644673,0.104017006644673,0,0,0,0,0,0.832136053157381,0,0
22Month,0,0.136649431988133,0.136649431988133,0,0.136649431988133,0,0.136649431988133,2.8696380717508,0.136649431988133,0.136649431988133,0,0,0,0,0,0,0,0,0,0,0,0
