stage,Cardiomyocyte,Epithelial.cell,Granulocyte,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Primordial.germ.cell,Retinal.cone.cell,T.cell
24hpf,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
72hpf,0,0,0,0,0,0,0,0.281848056003223,1.40924028001612,0,0.563696112006446,0.281848056003223,0,0.563696112006446,0,0,0
21Day,0.369986860264282,2.21992116158569,0,0,0,0.369986860264282,0,0,0.739973720528564,0,0.369986860264282,0,1.10996058079285,0,0,0.369986860264282,0
3Month,0,4.68076529901027,0.104017006644673,0.312051019934018,0.104017006644673,0,0.208034013289345,0.208034013289345,0.312051019934018,0.208034013289345,0,0,0,0.104017006644673,0.208034013289345,0,0
22Month,0,1.09319545590506,0,0.409948295964399,0,0,0.136649431988133,0,0,0.136649431988133,0,0.136649431988133,0,0,3.14293693572706,0,0.136649431988133
