stage,Enterocyte,Goblet.cell,Hepatocyte,Intestinal.bulb.cell,Ionocyte,Muscle.cell,Primordial.germ.cell
21Day,0,0,0,0.369986860264282,0.369986860264282,0,1.10996058079285
3Month,0,0,0.208034013289345,0,0,0.104017006644673,0.208034013289345
22Month,0.136649431988133,0.136649431988133,0.546597727952532,0,0,0,0.136649431988133
