stage,Epithelial.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Neural.cell
24hpf,0,0,4,0,1
72hpf,0,0,0.281848056003223,0.281848056003223,0.281848056003223
21Day,1.47994744105713,0.369986860264282,0.369986860264282,0.739973720528564,0
22Month,0,0,0.273298863976266,0.136649431988133,0
