stage,Erythrocyte,Erythroid.progenitor.cell,Hepatocyte,Intestinal.bulb.cell,Keratinocyte,Mesenchymal.cell,Muscle.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Primordial.germ.cell,Radial.glia,T.cell
24hpf,0,0,0,0,0,0,0,0,4,0,0,0,0
72hpf,0,0,0,0,0.281848056003223,0.563696112006446,0,0.281848056003223,0,0.281848056003223,0,0,0
21Day,0.369986860264282,0,0,0,0.369986860264282,0.369986860264282,0,0,1.10996058079285,0.369986860264282,0,0.369986860264282,0
3Month,0,0,0.312051019934018,0.208034013289345,0,0,0.104017006644673,0,0,0,0.208034013289345,0,0.208034013289345
22Month,0,0.136649431988133,0.136649431988133,0,0,0,0,0,0,0,0,0,0.136649431988133
