stage,Epithelial.cell,Hepatocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Pancreatic.cell,Primordial.germ.cell,T.cell
72hpf,0,0,0,0,0.281848056003223,0,0,0
21Day,0,1.84993430132141,0,0,0,0.369986860264282,0,0
3Month,0.104017006644673,2.2883741461828,0.104017006644673,0.104017006644673,0,0,0.104017006644673,0.104017006644673
