stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0.28,0,0,1.13,0.85,0,0,0,0,0,0,0,0,0,0,0,0,1.13,0.56,2.82,0,0,0.28,0,3.1,0.85,0.28,0.28,0,2.54,0,0,0.28,0,0.85,0,0,0
21Day,0.37,0,0,2.59,0.37,1.11,0,0,0,0,0.37,0,0.37,0,0.37,0,0,0.74,1.85,13.32,0,0,1.85,0,1.85,0,0.37,0,0,5.18,0.74,0.37,0.37,0,1.11,0,0,0
3Month,1.04,5.62,9.88,38.17,0.52,0,5.51,0.52,0.21,8.32,8.22,0,1866.69,13.42,1.25,52.94,9.99,10.92,13.73,31.21,7.28,1.56,8.53,9.36,2.18,0.21,2.6,2.81,0,2.08,32.87,12.59,1.14,0.1,0.94,5.62,4.58,9.15
22Month,0.96,8.61,4.37,7.79,0,0,4.1,0.14,0,1.91,8.2,3.42,2001.64,3.28,1.78,15.85,2.6,1.91,8.75,22.82,1.64,25.01,3.14,0,1.5,0.14,2.05,2.05,1.78,1.23,3.01,2.05,1.09,1.64,0.14,1.5,0.14,3.14
