stage,Epithelial.cell,Epithelial.cell..Brain.,Granulocyte,Hepatocyte,Immune.cell,Ionocyte,Neural.cell,Neural.progenitor.cell,Oocyte,Pancreatic.cell,Primordial.germ.cell,Radial.glia
24hpf,0,1,0,0,0,1,0,0,0,0,0,0
72hpf,0,1.40924028001612,0,0,0,0,0.281848056003223,0.281848056003223,0,0,0,0.281848056003223
21Day,0,0.369986860264282,0,0,0,0,0,0,0,0,0,0
3Month,0.104017006644673,0,0,0.416068026578691,0.104017006644673,0,0,0,0,0.104017006644673,0.104017006644673,0
22Month,0.136649431988133,0,0.136649431988133,0.819896591928799,0,0,0,0,0.136649431988133,0,0,0
