stage,Epithelial.cell,Goblet.cell,Hepatocyte,Intestinal.bulb.cell,Keratinocyte,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Spermatocyte,T.cell
24hpf,0,0,0,0,0,0,0,1,0,0
72hpf,0,0,0,0,0,0,0.281848056003223,0,0,0
21Day,0,0,0,0,0,0,0.369986860264282,0,0,0.369986860264282
3Month,0.104017006644673,0.104017006644673,2.70444217276149,0,0.104017006644673,0.208034013289345,0,0,0.104017006644673,0
22Month,0,0,0.546597727952532,0.273298863976266,0,0,0,0,0,0
