stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,12,4,0,184,1,0,0,0,0,0,0,0,6,0,0,0,0,2,0,1,69,0,0,0,0,2,180,0,0,9,0,0,0,0,0,5,0,0,0
72hpf,13.81,4.79,0,149.38,7.89,4.23,0,0,0,0,0,0,0,0,0,0,0,10.71,186.58,1.13,142.33,0,5.64,4.23,0.28,34.1,73.28,0.85,0.56,131.9,0.28,0,11.27,0,0.56,19.17,0,0,0
21Day,18.5,2.59,0,97.68,2.59,15.17,0,4.81,0,0,1.11,0,0,1.11,0.37,1.48,0.37,4.07,63.27,3.33,153.91,0,0,5.55,0,25.9,33.67,0.37,0.37,51.8,5.18,0.74,8.88,0.74,2.59,2.59,0,0,1.85
3Month,0.94,6.35,0.94,73.75,2.5,0,0.94,0.21,2.5,2.08,9.26,0.1,0,13.42,3.64,0.42,6.14,2.5,195.55,3.85,164.76,76.97,0,3.85,1.35,0.73,1.04,1.46,0.52,0.62,2.7,10.82,4.99,0,0,4.99,7.28,1.98,2.39
22Month,0,9.02,0.68,35.12,0.96,0,1.37,0.82,1.78,2.46,7.65,12.85,0,93.88,3.83,2.46,12.16,1.78,30.47,13.94,150.31,15.3,2.32,3.28,0.27,0.96,0.68,4.24,2.46,0.27,0.41,6.15,20.22,1.09,0,0.82,2.05,0,6.15
