stage,Cardiomyocyte,Epithelial.cell,Granulocyte,Hepatocyte,Keratinocyte,Retinal.cell,Spermatocyte
72hpf,0.281848056003223,0,0,0,0.281848056003223,0,0
21Day,0,0,0,0,0,0.369986860264282,0
3Month,0,0.104017006644673,0.104017006644673,0,0,0,0.104017006644673
22Month,0,0,0.136649431988133,0.136649431988133,0,0,0
