stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,37,15,0,33,2,1,0,1,0,0,1,0,13,0,0,0,0,9,19,31,84,0,0,0,0,53,574,0,0,0,11,0,0,0,0,0,3,0,0,0
72hpf,25.08,4.79,0,20.57,4.51,12.12,0,0,0,0.28,0,0,0,0,0,1.69,0,14.94,68.77,2.54,54.4,0,4.51,2.25,2.82,297.07,129.37,1.97,4.51,0,45.94,1.41,0.28,20.29,1.69,1.69,7.33,0,0,0
21Day,35.15,4.44,0.74,74,4.07,31.08,0,9.99,0,0.37,2.96,0.37,0,5.55,3.33,11.47,1.48,3.33,29.6,9.99,75.48,0,0.37,13.69,0,91.02,42.55,1.48,3.33,0,29.97,10.36,4.07,6.66,2.22,2.96,1.85,0,0,3.33
3Month,0.73,5.62,2.7,78.53,0.62,0,1.56,1.25,0.31,16.23,11.13,0.1,0,151.97,13.11,4.16,49.1,7.18,21.12,19.24,25.07,3.74,0.52,9.36,5.3,4.99,1.35,7.91,4.26,0,1.56,7.28,198.78,1.25,0,0,0.21,7.91,93.2,16.64
22Month,0.27,7.11,2.73,27.33,0.14,0,1.37,0.82,0,5.74,15.85,7.24,0,264.01,12.16,4.1,45.37,0.96,5.47,16.26,18.86,0.82,6.15,5.06,0.27,3.14,0.27,8.06,3.55,6.7,0.68,0.41,30.61,2.6,2.73,0.14,0.14,1.23,0.27,5.47
