stage,Enterocyte,Epithelial.cell,Epithelial.cell..Brain.,Erythrocyte,Hepatocyte,Ionocyte,Keratinocyte,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Primordial.germ.cell,T.cell
24hpf,0,1,0,0,0,1,0,0,0,9,1,0,0
72hpf,0,0.563696112006446,0.281848056003223,0,0,0,0.281848056003223,0,2.81848056003223,0.84554416800967,0.281848056003223,0,0
21Day,0.369986860264282,5.91978976422852,0,0.369986860264282,0.369986860264282,0,2.21992116158569,0.369986860264282,0.369986860264282,0,0,0.369986860264282,0
22Month,0,0,0,0,0.136649431988133,0,0,0,0,0,0,0,0.136649431988133
