stage,Cardiomyocyte,Endothelial.cell,Enterocyte,Epithelial.cell,Erythrocyte,Erythrocyte..Liver.,Erythroid.progenitor.cell,Granulocyte,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Muscle.cell,Nephron.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic.cell,Primordial.germ.cell,Radial.glia,Smooth.muscle.cell,Spermatocyte,T.cell
24hpf,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.84554416800967,0,0,0,1.40924028001612,0.281848056003223,0,0,0,0.281848056003223,0,0,0,0,0,0
21Day,0,0,0,0,0.739973720528564,0,0.369986860264282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3Month,0,0.208034013289345,0.104017006644673,1.35222108638074,0,0.104017006644673,0,0.416068026578691,2.18435713953813,0.104017006644673,0.728119046512708,0.312051019934018,0.416068026578691,0.312051019934018,0.312051019934018,0.104017006644673,0.104017006644673,0.104017006644673,0.104017006644673,0,0.208034013289345,0.104017006644673,0,0,0.312051019934018,2.49640815947214,0.104017006644673,0.104017006644673,0.624102039868036,0.104017006644673
22Month,0,0,0.136649431988133,0.136649431988133,0,0,0,0.136649431988133,1.50314375186946,0,0.136649431988133,0,0,0,0.273298863976266,0,0,0,0,0,0,0,0.136649431988133,0,0,0.136649431988133,0,0,0,0
