stage,Epithelial.cell,Hepatocyte,Keratinocyte,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Neural.cell
24hpf,1,0,0,0,0,0
72hpf,0.281848056003223,0,0.281848056003223,0,0,0.281848056003223
21Day,0,0,0,0.369986860264282,0,0
3Month,0.312051019934018,0,0,0,0,0
22Month,0,0.136649431988133,0,0.136649431988133,0.136649431988133,0
