stage,Enterocyte,Epithelial.cell,Granulocyte,Hepatocyte,Immune.progenitor.cell,Intestinal.bulb.cell,Keratinocyte,Macrophage,Neural.cell,Oligodendrocyte,Primordial.germ.cell,Smooth.muscle.cell
72hpf,0,0,0,0,0,0,0.281848056003223,0,0,0,0,0
21Day,0,0.739973720528564,0,0,0.369986860264282,0,0,0,0.369986860264282,0,0,0
3Month,0,0,0,0.104017006644673,0,0,0,0,0,0,0.104017006644673,0
22Month,0.136649431988133,0.136649431988133,0.136649431988133,1.91309204783386,0.273298863976266,0.136649431988133,0,0.273298863976266,0,0.136649431988133,0,0.136649431988133
