stage,Epithelial.cell,Erythrocyte..Liver.,Granulocyte,Hepatocyte,Immune.cell,Immune.progenitor.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Neural.progenitor.cell,Osteoblast,Primordial.germ.cell,Radial.glia,Spermatocyte
24hpf,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
72hpf,0,0,0,0,0,0,0.281848056003223,0.563696112006446,0,0,0.281848056003223,0,0,0.281848056003223,0
21Day,0,0,0,0,0,0,0,0.739973720528564,0,0.739973720528564,0,0.739973720528564,0.369986860264282,0,0
3Month,0.104017006644673,0.104017006644673,0.104017006644673,0.104017006644673,0.104017006644673,0.104017006644673,0,0,0.104017006644673,0,0,0,6.13700339203569,0,1.04017006644673
22Month,0.136649431988133,0,0,0.136649431988133,0,0,0,0,0.136649431988133,0,0,0,0,0,0
