stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4,0,0,14,0,0,1,0,0,0,0,0,0,0,1,2,0,10,0,0,0,1,3,16,1,0,0,0,0,0,0,0,0,0,0,0
72hpf,6.48,2.54,0,2.25,0.85,0,0,0,0,0,0,0,0.28,0,0.56,9.02,0.28,13.81,0,0,0.28,1.69,17.19,2.54,0,0,5.64,0,0,0.85,0.28,0.28,0.85,0,0,0
21Day,11.1,4.07,0.37,6.66,1.11,1.48,0.37,0,0,0,0,0,0.74,0,0,7.03,0.37,28.49,0,0,2.22,0.74,8.14,1.85,0.37,0.37,5.18,0.74,0.37,0.74,0.37,0,0.74,0,0,0
3Month,0.1,2.7,0,1.87,0,0,0.1,0.1,0.1,0,0.94,0.42,0.1,0.42,0.31,1.04,0,1.46,0.52,0,0.52,0.31,0.42,0.1,0.1,0,0,0,0.83,0.1,0,0,0,0,3.33,0.1
22Month,0,6.56,0,1.5,0,0,0,0,0,0.27,1.78,0.14,0,0.27,0.41,0.14,0.14,0.55,0,0.14,0.55,0,0.27,0,0,0,0,0,0.96,0,0,0,0,0.14,0,0
