stage,Endothelial.cell,Epithelial.cell,Goblet.cell,Granulocyte,Granulosa.cell,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Mt.rich.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Oligodendrocyte,Oocyte,Osteoblast,Primordial.germ.cell,T.cell
24hpf,0,1,0,0,0,0,0,0,0,1,0,3,0,0,6,0,0,0,0,0,0
72hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0.281848056003223,0,0,0,0,0.281848056003223,0,0
21Day,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.369986860264282,0
22Month,0.273298863976266,0.683247159940666,0.136649431988133,0.546597727952532,0.409948295964399,9.15551194320492,0.683247159940666,0.956546023916932,0.273298863976266,0.273298863976266,0.273298863976266,0.819896591928799,0.546597727952532,0,0,0.136649431988133,0.136649431988133,33.3424614051045,0,0.683247159940666,0.136649431988133
