stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0.28,0,0,0.85,0.56,1.69,0,0,0,0,0,0,0,0,0,0,0.56,4.79,0.28,1.97,0,0.28,0,0,3.95,5.07,0,0,0,0.28,0.56,0,0,0.28,0,0,0.28,0,0,0
21Day,0.74,0,0.74,13.69,0.37,4.07,0,0,0,0,0,0.37,0.37,0.37,1.85,0,1.85,9.99,9.25,12.58,0,0,0,0,7.03,6.29,0,0,0,9.25,65.49,0,0.37,1.11,0,0.37,0.37,0,0,0
3Month,1.56,22.16,13.83,140.74,0.42,0,1.87,1.77,0.83,14.67,41.5,0.31,496.58,36.72,5.93,71.04,13.42,47.12,72.5,49.82,9.88,8.53,5.51,22.16,2.29,0.42,9.05,1.35,0,1.56,45.77,0.21,11.75,0.83,0.21,0,0.31,4.16,3.54,24.13
22Month,0.68,167.12,14.62,169.17,0.55,0,3.42,3.55,1.37,24.19,92.38,62.59,1052.06,8.34,14.76,211.12,6.29,34.98,131.73,87.59,1.91,103.99,5.47,3.14,1.78,0.41,10.52,2.19,2.32,0.14,16.67,0,3.42,15.44,1.37,0,1.37,4.51,0,16.67
