stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,5,3,0,19,2,0,0,1,0,0,0,0,0,0,0,0,5,2,1,51,0,0,0,1,12,259,0,0,7,0,0,0,0,0,0,1,0,0,0
72hpf,7.33,2.54,0,11.84,4.79,5.36,0,0.56,0,0,0,0,0.56,0,1.13,0,3.95,10.15,1.41,45.1,0,0.85,0.85,0.28,183.76,120.91,0.85,2.82,35.51,0.85,0,0,14.94,2.54,1.69,2.25,0,0,0
21Day,11.1,0,1.11,18.5,2.22,5.18,0,2.96,0,0,0,0,0.74,0.37,2.22,0.37,1.85,8.88,0.74,36.26,0,0,4.81,0,41.44,32.56,1.48,1.48,14.8,4.81,0,1.85,4.44,1.85,3.7,1.11,0,0,0.74
3Month,0.52,0.73,0.31,23.09,0.94,0,0.52,0.62,0.1,2.29,2.39,0.1,11.96,2.5,0.83,1.87,3.12,8.11,2.81,19.24,4.99,0.1,1.77,1.25,5.41,0.62,2.39,1.87,1.46,1.25,0.1,43.9,0.31,0.1,0,0.52,5.41,78.74,5.1
22Month,0.14,0.68,0.14,11.48,0.14,0,0.27,0,0,0.41,1.37,3.28,16.94,0.68,0.82,1.09,0.55,1.5,1.91,11.62,0,0.27,0.96,0.41,1.5,0.68,2.46,1.64,0.41,0,0,7.52,1.37,1.37,0,0.14,0.27,0.27,2.46
