stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,12,0,2,9,0,0,0,4,2,133,1,0,1,0,0,0,0,0,0,0,0
72hpf,0.85,0,0,2.25,2.54,0,0,0,0,0,0,0,0,0,0,1.41,2.25,0,4.51,0,0.28,0,0,6.48,8.46,0.56,0.28,1.41,0,0.28,9.58,0,0,0,0,0
21Day,0,0.37,0,1.85,2.96,0.37,0,0,0,0,0,0,0,1.11,0,0,1.48,0,4.81,0,0,0.37,0,1.85,1.11,0.74,0.37,0.74,0,2.22,2.22,0,0,0,0,0
3Month,0.21,0.42,0.31,26.52,1.04,0,0.31,0.1,0.94,0.83,0,10.82,2.7,0.21,2.5,6.55,2.18,1.87,2.39,2.6,0.21,0.73,2.08,4.68,0.42,1.77,0.31,0.21,1.25,111.4,0.31,0.1,0.62,0.83,165.39,1.56
22Month,0,0.41,0.14,14.21,0.14,0,0,0,0.14,0.82,0.41,10.93,0.82,0.14,1.09,0.96,0.41,1.37,3.01,0.96,0.55,0.27,0.14,1.23,0,0.68,0.14,0.14,0.14,18.99,0.27,0,0.14,0,0.55,0.14
